DATE,COMMUNITY CODE,COMMUNITY NAME,ANIMAL,LICENSE VOLUME
08/01/2018 12:00:00 AM,DOV,DOVER,DOGS,950
08/01/2018 12:00:00 AM,DNC,DOWNTOWN COMMERCIAL CORE,CATS,115
08/01/2018 12:00:00 AM,DNC,DOWNTOWN COMMERCIAL CORE,DOGS,89
08/01/2018 12:00:00 AM,DNE,DOWNTOWN EAST VILLAGE,CATS,49
08/01/2018 12:00:00 AM,DNE,DOWNTOWN EAST VILLAGE,DOGS,75
08/01/2018 12:00:00 AM,DNW,DOWNTOWN WEST END,CATS,35
08/01/2018 12:00:00 AM,DNW,DOWNTOWN WEST END,DOGS,50
08/01/2018 12:00:00 AM,EAG,EAGLE RIDGE,CATS,8
08/01/2018 12:00:00 AM,EAG,EAGLE RIDGE,DOGS,35
08/01/2018 12:00:00 AM,EFV,EAST FAIRVIEW INDUSTRIAL,CATS,0
08/01/2018 12:00:00 AM,EFV,EAST FAIRVIEW INDUSTRIAL,DOGS,0
08/01/2018 12:00:00 AM,ESH,EAST SHEPARD INDUSTRIAL,CATS,2
08/01/2018 12:00:00 AM,ESH,EAST SHEPARD INDUSTRIAL,DOGS,28
08/01/2018 12:00:00 AM,EFI,EASTFIELD,CATS,1
08/01/2018 12:00:00 AM,EFI,EASTFIELD,DOGS,2
08/01/2018 12:00:00 AM,EAU,EAU CLAIRE,CATS,22
08/01/2018 12:00:00 AM,EAU,EAU CLAIRE,DOGS,35
08/01/2018 12:00:00 AM,EDG,EDGEMONT,CATS,306
08/01/2018 12:00:00 AM,EDG,EDGEMONT,DOGS,983
08/01/2018 12:00:00 AM,EPK,ELBOW PARK,CATS,85
08/01/2018 12:00:00 AM,EPK,ELBOW PARK,DOGS,390
08/01/2018 12:00:00 AM,EYA,ELBOYA,CATS,53
08/01/2018 12:00:00 AM,EYA,ELBOYA,DOGS,188
08/01/2018 12:00:00 AM,ERI,ERIN WOODS,CATS,281
08/01/2018 12:00:00 AM,ERI,ERIN WOODS,DOGS,584
08/01/2018 12:00:00 AM,ERL,ERLTON,CATS,43
08/01/2018 12:00:00 AM,ERL,ERLTON,DOGS,91
08/01/2018 12:00:00 AM,EVE,EVERGREEN,CATS,495
08/01/2018 12:00:00 AM,EVE,EVERGREEN,DOGS,1347
08/01/2018 12:00:00 AM,FVI,FAIRVIEW INDUSTRIAL,CATS,1
08/01/2018 12:00:00 AM,FVI,FAIRVIEW INDUSTRIAL,DOGS,3
08/01/2018 12:00:00 AM,FAI,FAIRVIEW,CATS,167
08/01/2018 12:00:00 AM,FAI,FAIRVIEW,DOGS,403
08/01/2018 12:00:00 AM,FAL,FALCONRIDGE,CATS,273
08/01/2018 12:00:00 AM,FAL,FALCONRIDGE,DOGS,606
08/01/2018 12:00:00 AM,FHI,FOOTHILLS,CATS,1
08/01/2018 12:00:00 AM,FHI,FOOTHILLS,DOGS,120
08/01/2018 12:00:00 AM,FHT,FOREST HEIGHTS,CATS,152
08/01/2018 12:00:00 AM,FHT,FOREST HEIGHTS,DOGS,385
08/01/2018 12:00:00 AM,FLI,FOREST LAWN INDUSTRIAL,CATS,6
08/01/2018 12:00:00 AM,FLI,FOREST LAWN INDUSTRIAL,DOGS,18
08/01/2018 12:00:00 AM,FLN,FOREST LAWN,CATS,264
08/01/2018 12:00:00 AM,FLN,FOREST LAWN,DOGS,502
08/01/2018 12:00:00 AM,GAW,GARRISON WOODS,CATS,49
08/01/2018 12:00:00 AM,GAW,GARRISON WOODS,DOGS,204
08/01/2018 12:00:00 AM,GLA,GLAMORGAN,CATS,300
08/01/2018 12:00:00 AM,GLA,GLAMORGAN,DOGS,517
08/01/2018 12:00:00 AM,GBK,GLENBROOK,CATS,261
08/01/2018 12:00:00 AM,GBK,GLENBROOK,DOGS,497
08/01/2018 12:00:00 AM,GDL,GLENDALE,CATS,100
08/01/2018 12:00:00 AM,GDL,GLENDALE,DOGS,291
08/01/2018 12:00:00 AM,GBP,GLENDEER BUSINESS PARK,CATS,0
08/01/2018 12:00:00 AM,GBP,GLENDEER BUSINESS PARK,DOGS,0
08/01/2018 12:00:00 AM,GTI,GOLDEN TRIANGLE,CATS,0
08/01/2018 12:00:00 AM,GTI,GOLDEN TRIANGLE,DOGS,0
08/01/2018 12:00:00 AM,GPI,GREAT PLAINS,CATS,0
08/01/2018 12:00:00 AM,GPI,GREAT PLAINS,DOGS,0
08/01/2018 12:00:00 AM,GRI,GREENVIEW INDUSTRIAL PARK,CATS,2
08/01/2018 12:00:00 AM,GRI,GREENVIEW INDUSTRIAL PARK,DOGS,0
08/01/2018 12:00:00 AM,GRV,GREENVIEW,CATS,98
08/01/2018 12:00:00 AM,GRV,GREENVIEW,DOGS,89
08/01/2018 12:00:00 AM,GRE,GREENWOOD/GREENBRIAR,CATS,77
08/01/2018 12:00:00 AM,GRE,GREENWOOD/GREENBRIAR,DOGS,137
08/01/2018 12:00:00 AM,HAM,HAMPTONS,CATS,81
08/01/2018 12:00:00 AM,HAM,HAMPTONS,DOGS,339
08/01/2018 12:00:00 AM,HAR,HARVEST HILLS,CATS,217
08/01/2018 12:00:00 AM,HAR,HARVEST HILLS,DOGS,674
08/01/2018 12:00:00 AM,HAW,HAWKWOOD,CATS,274
08/01/2018 12:00:00 AM,HAW,HAWKWOOD,DOGS,807
08/01/2018 12:00:00 AM,HAY,HAYSBORO,CATS,296
08/01/2018 12:00:00 AM,HAY,HAYSBORO,DOGS,631
08/01/2018 12:00:00 AM,HID,HIDDEN VALLEY,CATS,362
08/01/2018 12:00:00 AM,HID,HIDDEN VALLEY,DOGS,1074
08/01/2018 12:00:00 AM,HIF,HIGHFIELD,CATS,0
08/01/2018 12:00:00 AM,HIF,HIGHFIELD,DOGS,0
08/01/2018 12:00:00 AM,HPK,HIGHLAND PARK,CATS,135
08/01/2018 12:00:00 AM,HPK,HIGHLAND PARK,DOGS,265
08/01/2018 12:00:00 AM,HIW,HIGHWOOD,CATS,88
08/01/2018 12:00:00 AM,HIW,HIGHWOOD,DOGS,217
08/01/2018 12:00:00 AM,HIL,HILLHURST,CATS,185
08/01/2018 12:00:00 AM,HIL,HILLHURST,DOGS,387
08/01/2018 12:00:00 AM,HOR,HORIZON,CATS,0
08/01/2018 12:00:00 AM,HOR,HORIZON,DOGS,0
08/01/2018 12:00:00 AM,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,CATS,64
08/01/2018 12:00:00 AM,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,DOGS,155
08/01/2018 12:00:00 AM,HUN,HUNTINGTON HILLS,CATS,537
08/01/2018 12:00:00 AM,HUN,HUNTINGTON HILLS,DOGS,1137
08/01/2018 12:00:00 AM,ING,INGLEWOOD,CATS,242
08/01/2018 12:00:00 AM,ING,INGLEWOOD,DOGS,505
08/01/2018 12:00:00 AM,KEL,KELVIN GROVE,CATS,69
08/01/2018 12:00:00 AM,KEL,KELVIN GROVE,DOGS,355
08/01/2018 12:00:00 AM,KIL,KILLARNEY/GLENGARRY,CATS,245
08/01/2018 12:00:00 AM,KIL,KILLARNEY/GLENGARRY,DOGS,120
08/01/2018 12:00:00 AM,KCA,KINCORA,CATS,96
08/01/2018 12:00:00 AM,KCA,KINCORA,DOGS,598
08/01/2018 12:00:00 AM,KIN,KINGSLAND,CATS,154
08/01/2018 12:00:00 AM,KIN,KINGSLAND,DOGS,258
08/01/2018 12:00:00 AM,LKB,LAKE BONAVISTA,CATS,333
08/01/2018 12:00:00 AM,LKB,LAKE BONAVISTA,DOGS,1038
08/01/2018 12:00:00 AM,LKV,LAKEVIEW,CATS,226
08/01/2018 12:00:00 AM,LKV,LAKEVIEW,DOGS,596
08/01/2018 12:00:00 AM,LEG,LEGACY,CATS,103
08/01/2018 12:00:00 AM,LEG,LEGACY,DOGS,368
08/01/2018 12:00:00 AM,LPK,LINCOLN PARK,CATS,50
08/01/2018 12:00:00 AM,LPK,LINCOLN PARK,DOGS,66
08/01/2018 12:00:00 AM,LMR,LOWER MOUNT ROYAL,CATS,90
08/01/2018 12:00:00 AM,LMR,LOWER MOUNT ROYAL,DOGS,139
08/01/2018 12:00:00 AM,MAC,MACEWAN GLEN,CATS,188
08/01/2018 12:00:00 AM,MAC,MACEWAN GLEN,DOGS,519
08/01/2018 12:00:00 AM,MAH,MAHOGANY,CATS,200
08/01/2018 12:00:00 AM,MAH,MAHOGANY,DOGS,732
08/01/2018 12:00:00 AM,MNI,MANCHESTER INDUSTRIAL,CATS,2
08/01/2018 12:00:00 AM,MNI,MANCHESTER INDUSTRIAL,DOGS,18
08/01/2018 12:00:00 AM,MAN,MANCHESTER,CATS,23
08/01/2018 12:00:00 AM,MAN,MANCHESTER,DOGS,14
08/01/2018 12:00:00 AM,MPL,MAPLE RIDGE,CATS,98
08/01/2018 12:00:00 AM,MPL,MAPLE RIDGE,DOGS,265
08/01/2018 12:00:00 AM,MPK,MARLBOROUGH PARK,CATS,288
08/01/2018 12:00:00 AM,MPK,MARLBOROUGH PARK,DOGS,603
08/01/2018 12:00:00 AM,MRL,MARLBOROUGH,CATS,231
08/01/2018 12:00:00 AM,MRL,MARLBOROUGH,DOGS,497
08/01/2018 12:00:00 AM,MRT,MARTINDALE,CATS,222
08/01/2018 12:00:00 AM,MRT,MARTINDALE,DOGS,468
08/01/2018 12:00:00 AM,MAF,MAYFAIR,CATS,13
08/01/2018 12:00:00 AM,MAF,MAYFAIR,DOGS,62
08/01/2018 12:00:00 AM,MAL,MAYLAND HEIGHTS,CATS,214
08/01/2018 12:00:00 AM,MAL,MAYLAND HEIGHTS,DOGS,476
08/01/2018 12:00:00 AM,MLI,MAYLAND,CATS,1
08/01/2018 12:00:00 AM,MLI,MAYLAND,DOGS,0
08/01/2018 12:00:00 AM,MCI,MCCALL,CATS,1
08/01/2018 12:00:00 AM,MCI,MCCALL,DOGS,1
08/01/2018 12:00:00 AM,MCK,MCKENZIE LAKE,CATS,498
08/01/2018 12:00:00 AM,MCK,MCKENZIE LAKE,DOGS,1537
08/01/2018 12:00:00 AM,MCT,MCKENZIE TOWNE,CATS,702
08/01/2018 12:00:00 AM,MCT,MCKENZIE TOWNE,DOGS,1811
08/01/2018 12:00:00 AM,MEA,MEADOWLARK PARK,CATS,26
08/01/2018 12:00:00 AM,MEA,MEADOWLARK PARK,DOGS,69
08/01/2018 12:00:00 AM,MER,MERIDIAN,CATS,2
08/01/2018 12:00:00 AM,MER,MERIDIAN,DOGS,4
08/01/2018 12:00:00 AM,MID,MIDNAPORE,CATS,300
08/01/2018 12:00:00 AM,MID,MIDNAPORE,DOGS,646
08/01/2018 12:00:00 AM,MLR,MILLRISE,CATS,218
08/01/2018 12:00:00 AM,MLR,MILLRISE,DOGS,491
08/01/2018 12:00:00 AM,MIS,MISSION,CATS,133
08/01/2018 12:00:00 AM,MIS,MISSION,DOGS,214
08/01/2018 12:00:00 AM,MOR,MONTEREY PARK,CATS,154
08/01/2018 12:00:00 AM,MOR,MONTEREY PARK,DOGS,381
08/01/2018 12:00:00 AM,MON,MONTGOMERY,CATS,169
08/01/2018 12:00:00 AM,MON,MONTGOMERY,DOGS,406
08/01/2018 12:00:00 AM,MOP,MOUNT PLEASANT,CATS,228
08/01/2018 12:00:00 AM,MOP,MOUNT PLEASANT,DOGS,492
08/01/2018 12:00:00 AM,NEB,NEW BRIGHTON,CATS,328
08/01/2018 12:00:00 AM,NEB,NEW BRIGHTON,DOGS,1066
08/01/2018 12:00:00 AM,NAW,NORTH AIRWAYS,CATS,0
08/01/2018 12:00:00 AM,NAW,NORTH AIRWAYS,DOGS,0
08/01/2018 12:00:00 AM,NGM,NORTH GLENMORE PARK,CATS,82
08/01/2018 12:00:00 AM,NGM,NORTH GLENMORE PARK,DOGS,263
08/01/2018 12:00:00 AM,NHU,NORTH HAVEN UPPER,CATS,25
08/01/2018 12:00:00 AM,NHU,NORTH HAVEN UPPER,DOGS,93
08/01/2018 12:00:00 AM,NHV,NORTH HAVEN,CATS,81
08/01/2018 12:00:00 AM,NHV,NORTH HAVEN,DOGS,213
08/01/2018 12:00:00 AM,OAK,OAKRIDGE,CATS,235
08/01/2018 12:00:00 AM,OAK,OAKRIDGE,DOGS,593
08/01/2018 12:00:00 AM,OSH,OGDEN SHOPS,CATS,0
08/01/2018 12:00:00 AM,OSH,OGDEN SHOPS,DOGS,0
08/01/2018 12:00:00 AM,OGD,OGDEN,CATS,459
08/01/2018 12:00:00 AM,OGD,OGDEN,DOGS,1028
08/01/2018 12:00:00 AM,PAL,PALLISER,CATS,150
08/01/2018 12:00:00 AM,PAL,PALLISER,DOGS,229
08/01/2018 12:00:00 AM,PAN,PANORAMA HILLS,CATS,341
08/01/2018 12:00:00 AM,PAN,PANORAMA HILLS,DOGS,1119
08/01/2018 12:00:00 AM,PKD,PARKDALE,CATS,68
08/01/2018 12:00:00 AM,PKD,PARKDALE,DOGS,192
08/01/2018 12:00:00 AM,PKH,PARKHILL,CATS,47
08/01/2018 12:00:00 AM,PKH,PARKHILL,DOGS,164
08/01/2018 12:00:00 AM,PKL,PARKLAND,CATS,129
08/01/2018 12:00:00 AM,PKL,PARKLAND,DOGS,469
08/01/2018 12:00:00 AM,PAT,PATTERSON,CATS,121
08/01/2018 12:00:00 AM,PAT,PATTERSON,DOGS,304
08/01/2018 12:00:00 AM,PEG,PEGASUS,CATS,0
08/01/2018 12:00:00 AM,PEG,PEGASUS,DOGS,0
08/01/2018 12:00:00 AM,PEN,PENBROOKE MEADOWS,CATS,229
08/01/2018 12:00:00 AM,PEN,PENBROOKE MEADOWS,DOGS,541
08/01/2018 12:00:00 AM,PIN,PINERIDGE,CATS,331
08/01/2018 12:00:00 AM,PIN,PINERIDGE,DOGS,619
08/01/2018 12:00:00 AM,POI,POINT MCKAY,CATS,48
08/01/2018 12:00:00 AM,POI,POINT MCKAY,DOGS,107
08/01/2018 12:00:00 AM,PUM,PUMP HILL,CATS,21
08/01/2018 12:00:00 AM,PUM,PUMP HILL,DOGS,100
08/01/2018 12:00:00 AM,QPK,QUEENS PARK VILLAGE,CATS,15
08/01/2018 12:00:00 AM,QPK,QUEENS PARK VILLAGE,DOGS,19
08/01/2018 12:00:00 AM,QLD,QUEENSLAND,CATS,236
08/01/2018 12:00:00 AM,QLD,QUEENSLAND,DOGS,540
08/01/2018 12:00:00 AM,RAM,RAMSAY,CATS,118
08/01/2018 12:00:00 AM,RAM,RAMSAY,DOGS,213
08/01/2018 12:00:00 AM,RAN,RANCHLANDS,CATS,345
08/01/2018 12:00:00 AM,RAN,RANCHLANDS,DOGS,683
08/01/2018 12:00:00 AM,RED,RED CARPET,CATS,89
08/01/2018 12:00:00 AM,RED,RED CARPET,DOGS,125
08/01/2018 12:00:00 AM,REN,RENFREW,CATS,285
08/01/2018 12:00:00 AM,REN,RENFREW,DOGS,529
08/01/2018 12:00:00 AM,RIC,RICHMOND,CATS,154
08/01/2018 12:00:00 AM,RIC,RICHMOND,DOGS,448
08/01/2018 12:00:00 AM,RID,RIDEAU PARK,CATS,13
08/01/2018 12:00:00 AM,RID,RIDEAU PARK,DOGS,62
08/01/2018 12:00:00 AM,RIV,RIVERBEND,CATS,401
08/01/2018 12:00:00 AM,RIV,RIVERBEND,DOGS,1163
08/01/2018 12:00:00 AM,ROC,ROCKY RIDGE,CATS,228
08/01/2018 12:00:00 AM,ROC,ROCKY RIDGE,DOGS,646
08/01/2018 12:00:00 AM,RDL,ROSEDALE,CATS,58
08/01/2018 12:00:00 AM,RDL,ROSEDALE,DOGS,147
08/01/2018 12:00:00 AM,RMT,ROSEMONT,CATS,50
08/01/2018 12:00:00 AM,RMT,ROSEMONT,DOGS,106
08/01/2018 12:00:00 AM,RCK,ROSSCARROCK,CATS,91
08/01/2018 12:00:00 AM,RCK,ROSSCARROCK,DOGS,183
08/01/2018 12:00:00 AM,ROX,ROXBORO,CATS,12
08/01/2018 12:00:00 AM,ROX,ROXBORO,DOGS,45
08/01/2018 12:00:00 AM,ROY,ROYAL OAK,CATS,279
08/01/2018 12:00:00 AM,ROY,ROYAL OAK,DOGS,775
08/01/2018 12:00:00 AM,RYV,ROYAL VISTA,CATS,0
08/01/2018 12:00:00 AM,RYV,ROYAL VISTA,DOGS,0
08/01/2018 12:00:00 AM,RUN,RUNDLE,CATS,236
08/01/2018 12:00:00 AM,RUN,RUNDLE,DOGS,493
08/01/2018 12:00:00 AM,RUT,RUTLAND PARK,CATS,124
08/01/2018 12:00:00 AM,RUT,RUTLAND PARK,DOGS,196
08/01/2018 12:00:00 AM,SRI,SADDLE RIDGE INDUSTRIAL,CATS,0
08/01/2018 12:00:00 AM,SRI,SADDLE RIDGE INDUSTRIAL,DOGS,2
08/01/2018 12:00:00 AM,SAD,SADDLE RIDGE,CATS,98
08/01/2018 12:00:00 AM,SAD,SADDLE RIDGE,DOGS,329
08/01/2018 12:00:00 AM,SAN,SANDSTONE VALLEY,CATS,133
08/01/2018 12:00:00 AM,SAN,SANDSTONE VALLEY,DOGS,413
08/01/2018 12:00:00 AM,SCA,SCARBORO,DOGS,94
08/01/2018 12:00:00 AM,SSW,SCARBORO/ SUNALTA WEST,CATS,14
08/01/2018 12:00:00 AM,SSW,SCARBORO/ SUNALTA WEST,DOGS,47
08/01/2018 12:00:00 AM,SCE,SCENIC ACRES,CATS,247
08/01/2018 12:00:00 AM,SCE,SCENIC ACRES,DOGS,811
08/01/2018 12:00:00 AM,S23,SECTION 23,CATS,0
08/01/2018 12:00:00 AM,S23,SECTION 23,DOGS,0
08/01/2018 12:00:00 AM,SHG,SHAGANAPPI,CATS,53
08/01/2018 12:00:00 AM,SHG,SHAGANAPPI,DOGS,128
08/01/2018 12:00:00 AM,SHS,SHAWNEE SLOPES,CATS,40
08/01/2018 12:00:00 AM,SHS,SHAWNEE SLOPES,DOGS,133
08/01/2018 12:00:00 AM,SHN,SHAWNESSY,CATS,328
08/01/2018 12:00:00 AM,SHN,SHAWNESSY,DOGS,820
08/01/2018 12:00:00 AM,SHI,SHEPARD INDUSTRIAL,CATS,22
08/01/2018 12:00:00 AM,SHI,SHEPARD INDUSTRIAL,DOGS,27
08/01/2018 12:00:00 AM,SHW,SHERWOOD,CATS,57
08/01/2018 12:00:00 AM,SHW,SHERWOOD,DOGS,178
08/01/2018 12:00:00 AM,SIG,SIGNAL HILL,CATS,338
08/01/2018 12:00:00 AM,SIG,SIGNAL HILL,DOGS,955
08/01/2018 12:00:00 AM,SIL,SILVER SPRINGS,CATS,348
08/01/2018 12:00:00 AM,SIL,SILVER SPRINGS,DOGS,931
08/01/2018 12:00:00 AM,SVO,SILVERADO,CATS,176
08/01/2018 12:00:00 AM,SVO,SILVERADO,DOGS,521
08/01/2018 12:00:00 AM,SKE,SKYLINE EAST,CATS,0
08/01/2018 12:00:00 AM,SKE,SKYLINE EAST,DOGS,0
08/01/2018 12:00:00 AM,SKW,SKYLINE WEST,CATS,0
08/01/2018 12:00:00 AM,SKW,SKYLINE WEST,DOGS,0
08/01/2018 12:00:00 AM,SKR,SKYVIEW RANCH,CATS,144
08/01/2018 12:00:00 AM,SKR,SKYVIEW RANCH,DOGS,393
08/01/2018 12:00:00 AM,SOM,SOMERSET,CATS,252
08/01/2018 12:00:00 AM,SOM,SOMERSET,DOGS,620
08/01/2018 12:00:00 AM,SAW,SOUTH AIRWAYS,CATS,0
08/01/2018 12:00:00 AM,SAW,SOUTH AIRWAYS,DOGS,0
08/01/2018 12:00:00 AM,SOC,SOUTH CALGARY,CATS,124
08/01/2018 12:00:00 AM,SOC,SOUTH CALGARY,DOGS,359
08/01/2018 12:00:00 AM,SFH,SOUTH FOOTHILLS,CATS,0
08/01/2018 12:00:00 AM,SFH,SOUTH FOOTHILLS,DOGS,1
08/01/2018 12:00:00 AM,SOV,SOUTHVIEW,CATS,84
08/01/2018 12:00:00 AM,SOV,SOUTHVIEW,DOGS,196
08/01/2018 12:00:00 AM,SOW,SOUTHWOOD,CATS,273
08/01/2018 12:00:00 AM,SOW,SOUTHWOOD,DOGS,528
08/01/2018 12:00:00 AM,SPH,SPRINGBANK HILL,CATS,201
08/01/2018 12:00:00 AM,SPH,SPRINGBANK HILL,DOGS,663
08/01/2018 12:00:00 AM,SPR,SPRUCE CLIFF,CATS,159
08/01/2018 12:00:00 AM,SPR,SPRUCE CLIFF,DOGS,252
08/01/2018 12:00:00 AM,STA,ST. ANDREWS HEIGHTS,CATS,33
08/01/2018 12:00:00 AM,STA,ST. ANDREWS HEIGHTS,DOGS,96
08/01/2018 12:00:00 AM,STD,STARFIELD,CATS,0
08/01/2018 12:00:00 AM,STD,STARFIELD,DOGS,0
08/01/2018 12:00:00 AM,ST1,STONEY 1,CATS,0
08/01/2018 12:00:00 AM,ST1,STONEY 1,DOGS,0
08/01/2018 12:00:00 AM,ST2,STONEY 2,CATS,0
08/01/2018 12:00:00 AM,ST2,STONEY 2,DOGS,0
08/01/2018 12:00:00 AM,ST3,STONEY 3,CATS,0
08/01/2018 12:00:00 AM,ST3,STONEY 3,DOGS,0
08/01/2018 12:00:00 AM,ST4,STONEY 4,CATS,0
08/01/2018 12:00:00 AM,ST4,STONEY 4,DOGS,0
08/01/2018 12:00:00 AM,STR,STRATHCONA PARK,CATS,199
08/01/2018 12:00:00 AM,STR,STRATHCONA PARK,DOGS,644
08/01/2018 12:00:00 AM,SNA,SUNALTA,CATS,115
08/01/2018 12:00:00 AM,SNA,SUNALTA,DOGS,136
08/01/2018 12:00:00 AM,SDC,SUNDANCE,CATS,367
08/01/2018 12:00:00 AM,SDC,SUNDANCE,DOGS,1133
08/01/2018 12:00:00 AM,SSD,SUNNYSIDE,CATS,170
08/01/2018 12:00:00 AM,SSD,SUNNYSIDE,DOGS,219
08/01/2018 12:00:00 AM,SUN,SUNRIDGE,CATS,3
08/01/2018 12:00:00 AM,SUN,SUNRIDGE,DOGS,4
08/01/2018 12:00:00 AM,TAR,TARADALE,CATS,144
08/01/2018 12:00:00 AM,TAR,TARADALE,DOGS,388
08/01/2018 12:00:00 AM,TEM,TEMPLE,CATS,268
08/01/2018 12:00:00 AM,TEM,TEMPLE,DOGS,760
08/01/2018 12:00:00 AM,THO,THORNCLIFFE,CATS,345
08/01/2018 12:00:00 AM,THO,THORNCLIFFE,DOGS,755
08/01/2018 12:00:00 AM,TUS,TUSCANY,CATS,576
08/01/2018 12:00:00 AM,TUS,TUSCANY,DOGS,1839
09/01/2018 12:00:00 AM,ABB,ABBEYDALE,CATS,230
09/01/2018 12:00:00 AM,ABB,ABBEYDALE,DOGS,566
09/01/2018 12:00:00 AM,ACA,ACADIA,CATS,462
09/01/2018 12:00:00 AM,ACA,ACADIA,DOGS,846
09/01/2018 12:00:00 AM,ALB,ALBERT PARK/RADISSON HEIGHTS,CATS,198
09/01/2018 12:00:00 AM,ALB,ALBERT PARK/RADISSON HEIGHTS,DOGS,294
09/01/2018 12:00:00 AM,ALT,ALTADORE,CATS,199
09/01/2018 12:00:00 AM,ALT,ALTADORE,DOGS,827
09/01/2018 12:00:00 AM,AYB,ALYTH/BONNYBROOK,CATS,10
09/01/2018 12:00:00 AM,AYB,ALYTH/BONNYBROOK,DOGS,2
09/01/2018 12:00:00 AM,APP,APPLEWOOD PARK,CATS,138
09/01/2018 12:00:00 AM,APP,APPLEWOOD PARK,DOGS,256
09/01/2018 12:00:00 AM,ARB,ARBOUR LAKE,CATS,279
09/01/2018 12:00:00 AM,ARB,ARBOUR LAKE,DOGS,736
09/01/2018 12:00:00 AM,ASP,ASPEN WOODS,CATS,102
09/01/2018 12:00:00 AM,ASP,ASPEN WOODS,DOGS,539
09/01/2018 12:00:00 AM,AUB,AUBURN BAY,CATS,352
09/01/2018 12:00:00 AM,AUB,AUBURN BAY,DOGS,1356
09/01/2018 12:00:00 AM,ABP,AURORA BUSINESS PARK,CATS,0
09/01/2018 12:00:00 AM,DAL,DALHOUSIE,CATS,263
09/01/2018 12:00:00 AM,ABP,AURORA BUSINESS PARK,DOGS,0
09/01/2018 12:00:00 AM,BNF,BANFF TRAIL,CATS,98
09/01/2018 12:00:00 AM,BNF,BANFF TRAIL,DOGS,221
09/01/2018 12:00:00 AM,BNK,BANKVIEW,CATS,200
09/01/2018 12:00:00 AM,BNK,BANKVIEW,DOGS,321
09/01/2018 12:00:00 AM,BYV,BAYVIEW,CATS,17
09/01/2018 12:00:00 AM,BYV,BAYVIEW,DOGS,88
09/01/2018 12:00:00 AM,BED,BEDDINGTON HEIGHTS,CATS,420
09/01/2018 12:00:00 AM,BED,BEDDINGTON HEIGHTS,DOGS,1024
09/01/2018 12:00:00 AM,BEL,BEL-AIRE,CATS,4
09/01/2018 12:00:00 AM,BEL,BEL-AIRE,DOGS,60
09/01/2018 12:00:00 AM,BLN,BELTLINE,CATS,573
09/01/2018 12:00:00 AM,BLN,BELTLINE,DOGS,900
09/01/2018 12:00:00 AM,BDO,BONAVISTA DOWNS,CATS,50
09/01/2018 12:00:00 AM,BDO,BONAVISTA DOWNS,DOGS,154
09/01/2018 12:00:00 AM,BOW,BOWNESS,CATS,544
09/01/2018 12:00:00 AM,BOW,BOWNESS,DOGS,1282
09/01/2018 12:00:00 AM,BRA,BRAESIDE,CATS,291
09/01/2018 12:00:00 AM,BRA,BRAESIDE,DOGS,594
09/01/2018 12:00:00 AM,BRE,BRENTWOOD,CATS,394
09/01/2018 12:00:00 AM,BRE,BRENTWOOD,DOGS,753
09/01/2018 12:00:00 AM,BRD,BRIDGELAND/RIVERSIDE,CATS,173
09/01/2018 12:00:00 AM,BRD,BRIDGELAND/RIVERSIDE,DOGS,394
09/01/2018 12:00:00 AM,BRI,BRIDLEWOOD,CATS,290
09/01/2018 12:00:00 AM,BRI,BRIDLEWOOD,DOGS,789
09/01/2018 12:00:00 AM,BRT,BRITANNIA,CATS,12
09/01/2018 12:00:00 AM,BRT,BRITANNIA,DOGS,98
09/01/2018 12:00:00 AM,BUR,BURNS INDUSTRIAL,CATS,0
09/01/2018 12:00:00 AM,BUR,BURNS INDUSTRIAL,DOGS,0
09/01/2018 12:00:00 AM,CIA,CALGARY INTERNATIONAL AIRPORT,CATS,0
09/01/2018 12:00:00 AM,CIA,CALGARY INTERNATIONAL AIRPORT,DOGS,0
09/01/2018 12:00:00 AM,CAM,CAMBRIAN HEIGHTS,CATS,66
09/01/2018 12:00:00 AM,CAM,CAMBRIAN HEIGHTS,DOGS,211
09/01/2018 12:00:00 AM,CAN,CANYON MEADOWS,CATS,345
09/01/2018 12:00:00 AM,CAN,CANYON MEADOWS,DOGS,793
09/01/2018 12:00:00 AM,CAP,CAPITOL HILL,CATS,139
09/01/2018 12:00:00 AM,CAP,CAPITOL HILL,DOGS,274
09/01/2018 12:00:00 AM,CAS,CASTLERIDGE,CATS,104
09/01/2018 12:00:00 AM,CAS,CASTLERIDGE,DOGS,303
09/01/2018 12:00:00 AM,CED,CEDARBRAE,CATS,310
09/01/2018 12:00:00 AM,CED,CEDARBRAE,DOGS,612
08/01/2018 12:00:00 AM,TUX,TUXEDO PARK,CATS,160
08/01/2018 12:00:00 AM,TUX,TUXEDO PARK,DOGS,387
08/01/2018 12:00:00 AM,UNI,UNIVERSITY HEIGHTS,CATS,95
08/01/2018 12:00:00 AM,UNI,UNIVERSITY HEIGHTS,DOGS,141
08/01/2018 12:00:00 AM,UOC,UNIVERSITY OF CALGARY,CATS,0
08/01/2018 12:00:00 AM,UOC,UNIVERSITY OF CALGARY,DOGS,0
08/01/2018 12:00:00 AM,UMR,UPPER MOUNT ROYAL,CATS,98
08/01/2018 12:00:00 AM,UMR,UPPER MOUNT ROYAL,DOGS,302
08/01/2018 12:00:00 AM,VAL,VALLEY RIDGE,CATS,163
08/01/2018 12:00:00 AM,VAL,VALLEY RIDGE,DOGS,590
